160,54
170,53
180,54
170,54
160,53
150,54
140,54
130,54
120,53
110,54
100,54
90,54
80,54
70,54
60,54
50,54
40,54
30,54
20,53
10,54
0,54
10,54
20,54
30,54
40,55
50,53
60,54
70,54
80,54
90,54
100,54
110,54
120,54
130,54
140,54
150,53
160,54
170,55
180,54
170,53
160,54
150,54
140,53
130,54
120,54
110,54
100,55
90,54
80,54
70,53
60,54
50,54
40,54
30,54
20,54
10,54
0,53
10,54
20,55
30,54
40,55
50,54
60,54
70,54
80,54
90,55
100,53
110,54
120,54
130,54
140,53
150,54
160,54
170,53
180,54
170,54
160,54
150,54
140,54
130,54
120,53
110,54
100,54
90,54
80,54
70,54
60,54
50,54
40,54
30,54
20,53
10,54
0,54
10,54
20,54
30,54
40,54
50,54
60,54
70,54
80,54
90,54
100,54
110,54
120,53
130,54
140,54
150,53
160,54
170,54
180,54
170,54
160,54
150,54
140,53
130,54
120,54
110,54
100,54
90,54
80,54
70,53
60,54
50,54
40,54
30,54
20,54
10,54
0,53
10,54
20,54
30,54
40,54
50,54
60,54
70,54
80,54
90,54
100,54
110,54
120,54
130,54
140,53
150,54
160,54
170,54
180,54
170,54
160,55
150,55
140,55
130,55
120,54
110,54
100,54
90,54
80,54
70,54
60,55
50,55
40,55
30,55
20,54
10,54
0,55
10,54
20,55
30,54
40,55
50,54
60,54
70,55
80,54
90,54
100,54
110,54
120,54
130,54
140,55
150,53
160,54
170,54
180,55
170,54
160,54
150,55
140,54
130,54
120,55
110,53
100,54
90,54
80,54
70,54
60,54
50,54
40,53
30,54
20,54
10,54
0,54
10,54
20,54
30,53
40,54
50,54
60,54
70,54
80,54
90,54
100,54
110,54
120,54
130,53
140,54
150,54
160,54
170,53
180,54
170,54
160,53
150,54
140,54
130,54
120,54
110,54
100,54
90,54
80,54
70,55
60,55
50,54
40,55
30,54
20,54
10,54
0,54
10,54
20,55
30,54
40,55
50,54
60,54
70,55
80,54
90,54
100,55
110,55
120,54
130,55
140,55
150,54
160,54
170,54
180,55
170,55
160,54
150,55
140,55
130,55
120,54
110,54
100,54
90,54
80,54
70,54
60,54
50,54
40,53
30,54
20,54
10,54
0,54
10,54
20,54
30,53
40,54
50,54
60,54
70,54
80,54
90,54
100,53
110,54
120,54
130,53
140,54
150,54
160,54
170,53
180,54
170,54
160,53
150,54
140,54
130,54
120,54
110,54
100,54
90,53
80,54
70,54
60,54
50,54
40,54
30,54
20,54
10,54
0,54
10,54
20,54
30,54
40,54
50,54
60,55
70,55
80,54
90,54
100,54
110,54
120,55
130,54
140,54
150,54
160,54
170,55
180,53
170,54
160,54
150,54
140,53
130,54
120,54
110,53
100,54
90,54
80,54
70,54
60,54
50,54
40,53
30,54
20,54
10,54
0,54
10,54
20,54
30,53
40,54
50,54
60,54
70,54
80,54
90,54
100,53
110,54
120,54
130,53
140,54
150,54
160,54
170,53
180,54
170,54
160,53
150,54
140,54
130,54
120,54
110,54
100,54
90,53
80,54
70,54
60,54
50,54
40,54
30,54
20,53
10,54
0,54
10,53
20,54
30,54
40,54
50,54
60,54
70,54
80,53
90,54
100,54
110,54
120,53
130,54
140,54
150,53
160,54
170,54
180,54
170,54
160,54
150,54
140,53
130,54
120,54
110,53
100,54
90,54
80,54
70,54
60,54
50,54
40,53
30,54
20,54
10,54
0,54
10,54
20,54
30,53
40,54
50,54
60,54
70,54
80,54
90,54
100,53
110,54
120,54
130,53
140,54
150,54
160,54
170,53
180,54
170,54
160,54
150,54
140,54
130,54
120,53
110,54
100,54
90,54
80,54
70,54
60,54
50,54
40,54
30,54
20,53
10,54
